"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L18278","get_Name","SharpRepository.Samples.HowToUseGetSelectors.Order.Name.getstring","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","32","34","32","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18281","set_Name","SharpRepository.Samples.HowToUseGetSelectors.Order.Name.setvoid","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","32","39","32","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18283","get_Total","SharpRepository.Samples.HowToUseGetSelectors.Order.Total.getdouble","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","33","35","33","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18286","set_Total","SharpRepository.Samples.HowToUseGetSelectors.Order.Total.setvoid","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","33","40","33","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18288","get_OrderDate","SharpRepository.Samples.HowToUseGetSelectors.Order.OrderDate.getSystem.DateTime","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","34","41","34","45","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18291","set_OrderDate","SharpRepository.Samples.HowToUseGetSelectors.Order.OrderDate.setvoid","L18271","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","34","46","34","50","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18294","get_Name","SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel.Name.getstring","L18293","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","39","34","39","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18297","set_Name","SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel.Name.setvoid","L18293","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","39","39","39","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18299","get_IsExpensiveOrder","SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel.IsExpensiveOrder.getbool","L18293","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","40","44","40","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18302","set_IsExpensiveOrder","SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel.IsExpensiveOrder.setvoid","L18293","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","40","49","40","53","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18321","<>f__(string, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(string, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","68","41","68","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18328","<>f__(<anonymous type: string Name, bool IsExpensiveOrder>, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(<anonymous type: string Name, bool IsExpensiveOrder>, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","72","45","72","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"L18349","<>f__(SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","76","41","76","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18363","<>f__(bool, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(bool, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","80","35","80","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18365","<>f__(string, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(string, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","80","56","80","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18371","<>f__(<anonymous type: string Name, bool IsExpensiveOrder>, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(<anonymous type: string Name, bool IsExpensiveOrder>, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","84","46","84","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"L18400","<>f__(bool, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(bool, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","93","43","93","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18402","<>f__(SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel, [SharpRepository.Samples.HowToUseGetSelectors.Order])","SharpRepository.Samples.HowToUseGetSelectors.Repository_Supports_Selectors()void.<>f__(SharpRepository.Samples.HowToUseGetSelectors.OrderViewModel, [SharpRepository.Samples.HowToUseGetSelectors.Order])","L18304","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","93","63","93","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18430","get_OrderId","SharpRepository.Samples.HowToUsePagingAndSorting.Order.OrderId.getint","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","24","30","24","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18433","set_OrderId","SharpRepository.Samples.HowToUsePagingAndSorting.Order.OrderId.setvoid","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","24","35","24","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18435","get_Name","SharpRepository.Samples.HowToUsePagingAndSorting.Order.Name.getstring","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","25","30","25","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18438","set_Name","SharpRepository.Samples.HowToUsePagingAndSorting.Order.Name.setvoid","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","25","35","25","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18440","get_Total","SharpRepository.Samples.HowToUsePagingAndSorting.Order.Total.getdouble","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","26","31","26","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18443","set_Total","SharpRepository.Samples.HowToUsePagingAndSorting.Order.Total.setvoid","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","26","36","26","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18445","get_OrderDate","SharpRepository.Samples.HowToUsePagingAndSorting.Order.OrderDate.getSystem.DateTime","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","27","37","27","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18448","set_OrderDate","SharpRepository.Samples.HowToUsePagingAndSorting.Order.OrderDate.setvoid","L18428","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","27","42","27","46","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18458","<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","SharpRepository.Samples.HowToUsePagingAndSorting.Repository_Handles_Sorting()void.<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","L18450","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","43","84","43","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18470","<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","SharpRepository.Samples.HowToUsePagingAndSorting.Repository_Handles_Sorting()void.<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","L18450","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","46","83","46","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18472","<>f__(string, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","SharpRepository.Samples.HowToUsePagingAndSorting.Repository_Handles_Sorting()void.<>f__(string, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","L18450","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","50","47","50","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18475","<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","SharpRepository.Samples.HowToUsePagingAndSorting.Repository_Handles_Sorting()void.<>f__(System.DateTime, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","L18450","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","50","96","50","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18489","<>f__(bool, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","SharpRepository.Samples.HowToUsePagingAndSorting.Repository_Handles_Sorting()void.<>f__(bool, [SharpRepository.Samples.HowToUsePagingAndSorting.Order])","L18450","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","60","50","60","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
