project_name,k,best_solution_pso_sammon,best_solution_pso_kruskal,best_fitness_pso_sammon,best_fitness_pso_kruskal,best_solution_ga_sammon,best_solution_ga_kruskal,best_fitness_ga_sammon,best_fitness_ga_kruskal
AlturosDestinations_Alturos.Yolo,7,"[0.53463816 0.40415808 0.6778824  0.3919663  0.40080115 0.5552229
 0.05068981 0.36722407 0.99260972 0.61735401 0.24326288 0.64055064
 0.582973   0.72913746]","[0.26415973 0.25618937 0.29641027 0.33484687 0.43547834 0.40895036
 0.28515455 0.81031429 0.5079572  0.17732089 0.33103835 0.49096233
 0.64653179 0.34974344]",0.012465868577230895,0.000378684448255518,"[0.28476405 0.05739585 0.00835209 0.         0.76170823 1.
 0.35499272 0.50016489 0.98912113 0.37132553 0.03008599 0.5709712
 0.64795588 0.45723013]","[0.11565345 1.         0.43538282 0.2432353  0.97435115 0.53597166
 0.         0.31369775 1.         0.45715432 0.         0.90001595
 0.48852515 0.92503384]",0.004474553109369895,0.0002154725624740223
AlturosDestinations_Alturos.Yolo,8,"[0.67553808 0.34742614 0.49224388 0.27481217 0.59683103 0.89674013
 0.37748387 0.23343505 0.29432719 0.45423982 0.59017628 0.42598165
 0.51764477 0.17008042]","[0.35460832 0.56326259 0.45109742 0.08280897 0.76836917 0.6535604
 0.29628368 0.42121722 0.7868242  0.42790166 0.46611638 0.82879297
 0.69983672 0.74148642]",0.011705469898001333,0.0001139842345467702,"[0.06637055 0.63977232 0.24771734 0.01766423 1.         1.
 0.         0.38519164 0.56644882 0.42241059 0.40678371 0.63125674
 1.         0.4484568 ]","[0.33148963 0.48490123 0.06012595 0.33827084 0.9717962  0.74473431
 0.24441306 0.09937204 1.         0.26726112 0.60116689 0.81387521
 1.         0.74888402]",0.002268604076220961,0.0001139842345467702
AlturosDestinations_Alturos.Yolo,9,"[0.48477549 0.54095748 0.79532249 0.29939917 0.85154933 0.81170963
 0.42477059 0.69141565 0.73006957 0.93736911 0.08849598 0.69609261
 0.79572471 0.67275169]","[0.03733754 0.66577762 0.27578537 0.28389442 0.6390604  0.73217602
 0.367124   0.14024103 0.40148006 1.         0.42393207 0.65852671
 1.         0.63226455]",0.0011471094520711228,8.850156823992259e-05,"[0.         1.         0.09558329 0.04902648 0.6038066  0.5722573
 0.18869617 0.61941694 0.74104062 0.42687007 0.08099728 0.78388235
 0.78427167 0.72456133]","[0.27084171 0.75240059 0.         0.19383302 1.         0.7869938
 0.18421495 0.55749212 0.84735403 0.2910816  0.81866728 1.
 1.         0.88988793]",0.0010873985032767992,3.69286688858446e-05
AlturosDestinations_Alturos.Yolo,10,"[0.03382815 0.54345489 0.18240608 0.94803635 0.95515809 0.93996618
 0.54534028 0.12845605 0.20918558 0.59761744 0.12449608 0.89065597
 0.18685753 0.84939187]","[0.25117329 0.58805417 0.2536634  0.08165358 0.38437528 0.5575424
 0.25328106 0.6263084  0.5095458  0.16769641 0.35115844 0.51528036
 0.52545547 0.47277201]",0.002042448978609476,1.733557138155834e-05,"[0.         0.62964547 0.34985703 0.15639987 0.92817751 0.2406165
 0.16335722 0.67076611 0.65329272 0.31000325 0.25439614 0.81775424
 0.59650565 1.        ]","[0.01217964 0.94989371 0.46167717 0.07063891 0.73309406 0.43580697
 0.15300978 0.30383736 0.58468234 0.10878487 0.46973285 0.61951989
 0.94240819 0.25620291]",0.0003219501664817972,1.733557138155834e-05
AlturosDestinations_Alturos.Yolo,11,"[0.63874329 0.15711797 0.09878165 0.15628684 0.24928947 0.16110866
 0.7272886  0.40441058 0.17395799 0.22528907 0.57223693 0.51712393
 0.80540059 0.78406433]","[0.72452765 0.51517631 0.47435751 0.23483582 0.62386117 0.82471136
 0.15667246 0.64391039 0.72809298 0.17640428 0.31196423 0.50962705
 0.4142038  0.74316348]",0.0009323397032713821,1.733557138155834e-05,"[0.13964844 0.61895235 0.341751   0.28268971 0.72497602 0.83080284
 0.09302925 0.70102597 0.37673434 0.38571917 0.35714904 0.52860302
 0.65893461 0.81870728]","[0.         0.50748646 0.87547485 0.         0.26441062 1.
 0.1028231  0.78888253 0.56363859 0.2531906  0.45460392 0.70138036
 0.78368848 1.        ]",9.988951199827882e-05,2.1586628703349354e-06
AlturosDestinations_Alturos.Yolo,12,"[0.13517756 0.26126914 0.23121174 0.89128649 0.46644512 0.66710761
 0.16590462 0.64711853 0.22877534 0.27609889 0.66812068 0.94321946
 0.60451242 0.708214  ]","[0.74243544 0.39375669 0.45596443 0.02720747 0.71806205 0.24197365
 0.01861444 0.56502887 0.59116796 0.90024441 0.32757875 0.41810857
 0.58286981 0.77251324]",9.988951199827882e-05,2.1586628703349354e-06,"[0.0407544  0.8305518  0.63003599 0.         0.37158076 0.84404109
 0.09144946 0.1080553  1.         0.07930491 0.43908453 0.75323076
 0.51549194 0.42156284]","[0.13568702 0.20200705 0.76314462 0.00975579 0.76885214 0.34922702
 0.41686891 0.40641832 0.4440467  0.83176321 0.1450557  0.65184847
 0.93424091 0.46497816]",0.0,0.0
AlturosDestinations_Alturos.Yolo,13,"[0.02691663 0.42438701 0.37067759 0.27190575 0.15096278 0.24323922
 0.357582   0.33478278 0.94272886 0.59127247 0.78004503 0.65311773
 0.61242425 0.3615192 ]","[0.86057165 0.39367687 0.92889071 0.0284758  0.88059826 0.11548154
 0.62240641 0.38566189 0.50553991 0.7290068  0.45491862 0.1247412
 0.63705217 0.06289501]",0.0,0.0,"[0.23054055 0.33998363 0.33062648 0.04830087 0.13020421 0.81699974
 0.83780886 0.19250712 0.38429222 0.88732951 0.38011837 0.28008337
 0.7918425  0.41883789]","[0.31433475 0.52434391 0.32638075 0.04566447 0.72136116 0.60070154
 0.38456345 0.35543236 0.36265244 0.45433967 0.1115546  0.86836719
 0.71247757 0.88000108]",0.0,0.0
AlturosDestinations_Alturos.Yolo,14,"[0.66411165 0.63722801 0.02732685 0.36312416 0.35192891 0.96222869
 0.54729069 0.47067078 0.49794969 0.87191719 0.6477262  0.39344381
 0.66429257 0.70561049]","[0.32994395 0.91355068 0.98885835 0.16599722 0.15544968 0.7065341
 0.27818052 0.9547469  0.83167007 0.2531337  0.45339868 0.59398775
 0.6862279  0.98379322]",0.0,0.0,"[0.75187514 0.68364002 0.92676299 0.35240782 0.19392059 0.50973176
 0.60538402 0.86343623 0.         0.01532665 0.47969647 0.37255542
 0.90109283 0.18665902]","[0.52168636 0.13289584 0.61654256 0.69517075 0.08798541 0.83722355
 0.52676624 0.16973783 0.74698078 0.91860719 0.03962985 0.35222233
 0.89052262 0.24428285]",0.0,0.0
antonpup_Aurora,1,"[0.6281492  0.41462691 0.02894667 0.47235667 0.78976505 0.34865869
 0.42842215 0.35052374 0.4266174  0.72986689 0.63805116 0.25395799
 0.92967779 0.81884767]","[0.1779053  0.34110796 0.60111727 0.12714304 0.12515546 0.6761696
 0.07489741 0.71824426 0.47970904 0.30065732 0.20957716 0.5417654
 0.90224958 0.59782035]",0.29063885042611876,0.26450507182925265,"[0.73602401 0.24453524 0.60864325 0.3378519  0.05418894 0.10960349
 0.75470439 0.41444492 0.43093557 0.14765397 0.62121664 1.
 0.90412393 0.58348155]","[0.33321928 0.55186691 0.18252343 0.47024792 0.94084611 0.013258
 0.72372439 0.68675246 0.01197423 0.89395024 0.44889231 0.67558647
 0.96759132 0.2638873 ]",0.29063885042611876,0.26450507182925265
antonpup_Aurora,2,"[0.16735619 0.11675039 0.22197268 0.26698376 0.82442433 0.09119893
 0.14731387 0.09250524 0.3061159  0.10200947 0.72430913 0.10525825
 0.73226596 0.54827252]","[0.49580478 0.12356847 0.69212284 0.16280144 0.35821838 0.95130913
 0.21264582 0.776547   0.28826409 0.5707672  0.57887335 0.19065934
 0.80591352 0.17865803]",0.15660504536180272,0.10007840075492734,"[0.18212185 0.10990556 0.75127052 0.         0.64907829 0.90015001
 0.44952603 0.4698995  0.13195467 0.88737568 0.43527879 0.01038402
 0.91366523 0.24875086]","[0.14690437 0.34953652 0.76038853 0.4386393  0.51417541 0.9356044
 0.04686175 0.4402858  0.72973129 0.80484429 0.29928727 0.0574203
 0.95284558 0.27589674]",0.13168228525323677,0.10007840075492734
antonpup_Aurora,3,"[0.59650019 0.24825101 0.47489436 0.47868989 0.74322103 0.32038297
 0.40953262 0.02722275 0.21758431 0.50749956 0.59849493 0.71510432
 0.61655384 0.14841701]","[0.44060117 0.35479665 0.55542515 0.16307263 0.48967659 0.544346
 0.51052784 0.09948718 0.5952282  0.66533847 0.37232569 0.69060617
 0.85419555 0.85312705]",0.08530761972517377,0.09714218179032785,"[1.51144955e-01 5.34909473e-01 0.00000000e+00 2.38823776e-01
 4.11707826e-01 6.43059416e-01 3.00891609e-02 3.08864471e-01
 3.25625470e-01 3.36490913e-01 9.63847788e-05 8.21804626e-01
 6.49264672e-01 2.28905450e-01]","[0.20182475 0.09178978 0.31762806 0.70184684 0.32332525 0.72229411
 0.16461096 0.05001571 0.07048031 0.         0.33399832 0.83377826
 1.         0.29788976]",0.06893677755774248,0.03824053711296633
antonpup_Aurora,4,"[0.59143745 0.39661854 0.62107043 0.21678791 0.66591641 0.85875821
 0.16099946 0.40101714 0.66280003 0.4676004  0.45504281 0.73261483
 0.68898749 0.2724743 ]","[0.21470053 0.2018804  0.26979375 0.58880424 0.91622187 0.15402295
 0.31775352 0.71761125 0.41890845 0.64945485 0.17269652 0.72837494
 0.76803724 0.73113999]",0.03869776075862077,0.03707079728621699,"[0.24117776 0.71071109 0.1449569  0.59302073 0.96138645 0.91802431
 0.14003225 0.75818705 0.2458728  0.36981687 0.18196578 0.77637964
 0.87442772 0.09626253]","[0.13089546 0.67501782 0.10872721 0.90462989 1.         0.94420032
 0.29639904 0.19472126 0.75855681 0.34975302 0.         1.
 0.91261562 0.16317026]",0.03869776075862077,0.009814384161855419
antonpup_Aurora,5,"[0.50474653 0.46367086 0.53408801 0.31709482 0.84103457 0.67563952
 0.49714108 0.65844008 0.44945921 0.54923567 0.37188467 0.64768379
 0.24423184 0.63367329]","[0.46692723 0.25045117 0.46597843 0.48079675 0.50757357 0.61530692
 0.29964831 0.24125387 0.22015433 0.42669384 0.47272145 0.51516741
 0.76299935 0.85809053]",0.05243464842631644,0.00468685014708283,"[0.01087185 0.01635309 0.6013977  0.61901278 0.94192289 0.82183341
 0.28319867 0.54867456 0.6449945  0.41658485 0.0453067  0.95822005
 1.         0.65055299]","[0.55568739 0.23914673 0.6167992  0.22376451 0.84707977 1.
 0.43812104 0.         0.38130598 0.62747634 0.02968541 0.91954304
 0.84601618 0.64846527]",0.02659794560499158,0.00468685014708283
antonpup_Aurora,6,"[0.58203024 0.92301765 0.07848695 0.64741806 0.71244987 1.
 0.58331783 0.55645065 0.15100166 0.51256676 0.53325013 0.89042
 0.71735384 0.7876049 ]","[0.590937   0.95889502 0.27272518 0.39884611 0.8495701  0.74027853
 0.42420483 0.44678831 0.97720133 0.12044307 0.56214352 0.55249735
 0.76612361 0.93807608]",0.018301637787888535,0.01650966365659536,"[0.2645069  0.41329921 0.27309918 0.03818104 0.94405305 0.38245084
 0.05552597 0.0665645  0.82459812 0.06665467 0.06465839 0.91506881
 0.73725275 0.03719676]","[0.15914172 0.44419166 0.21905148 0.36379379 0.89038801 1.
 0.20155505 0.38262451 0.62701302 0.14624473 0.24748824 0.72953893
 0.92347042 0.79113806]",0.018301637787888535,0.0021822564399832686
antonpup_Aurora,7,"[0.27149909 0.24829593 0.39300969 0.12122651 0.91336447 0.78739275
 0.98308427 0.42790781 0.57159947 0.02172804 0.67518358 0.43792932
 0.57228468 0.28138319]","[0.34421132 0.36884205 0.23289695 0.69520189 0.57471941 0.91124574
 0.30739212 0.49900862 0.57805123 0.23376186 0.31030244 0.71282163
 0.69576339 0.5697371 ]",0.013160561418442447,0.0012708784875243913,"[0.00543525 0.20880204 0.45140693 0.14057182 1.         0.94380084
 0.52714451 0.86607329 0.6579273  0.38917558 0.84801678 0.91535991
 1.         0.70403355]","[0.         0.60687848 0.23466185 0.82032635 0.81796197 0.82885895
 0.965941   0.54803937 0.35746667 0.82664623 0.31460681 1.
 0.70652126 1.        ]",0.011468087033369257,0.0021738076741183946
antonpup_Aurora,8,"[0.57371921 0.17133307 0.96411293 0.39230195 0.79171229 0.77039827
 0.94752757 0.47099729 0.79147017 0.97981373 0.11994602 0.9441701
 0.58879253 0.09444709]","[0.36452249 0.11019822 0.11197747 0.71970945 0.43817487 0.8903305
 0.12299221 0.2168153  0.40226437 0.27769904 0.69013264 0.39626051
 0.65321287 0.62756531]",0.009391501502328493,0.0007748992376402898,"[0.17607201 0.26920038 0.13168602 0.         0.44193925 1.
 0.         0.26374964 0.19978456 0.90440116 0.00427336 0.77852589
 0.78750284 0.69336044]","[0.02690018 0.         0.00650988 0.41246024 0.70981566 0.70222311
 0.         0.08020192 0.73913493 0.         0.41708141 0.51332281
 0.73502584 0.8561483 ]",0.007370903582100904,0.0007748992376402898
antonpup_Aurora,9,"[0.46664217 0.33805165 0.69507788 0.44759813 0.49423184 0.59054788
 0.35010333 0.65163285 0.80923305 0.69640805 0.3186299  0.604334
 0.75398328 0.58811247]","[0.37239717 0.59832761 0.34725555 0.54610548 0.73301461 0.6931455
 0.51988068 0.07353794 0.46429826 0.33544233 0.21329907 0.42942585
 0.60017742 0.48719589]",0.005251607570147963,0.00039488385434514726,"[0.00346265 0.42235765 0.32732092 0.00927691 0.48131478 0.87927165
 0.03691612 0.52322055 0.66413453 0.43912713 0.18356799 0.33631391
 0.8934801  0.78291484]","[0.21543549 0.07816039 0.21089236 0.83352136 0.79093021 0.62312461
 0.49604925 0.3475834  0.86901475 0.         0.39443886 0.87317015
 0.46051324 0.51807481]",0.004467955907479158,0.00039488385434514726
antonpup_Aurora,10,"[0.16067858 0.65979606 0.13145988 0.41835387 0.57452169 0.76719011
 0.38583093 0.47717367 0.71939538 0.53900433 0.78642114 0.74229275
 0.82406295 0.52425518]","[0.21963529 0.53378578 0.93441611 0.67744654 0.50674411 0.42245867
 0.30844433 0.30848802 0.40734789 0.78759791 0.12752292 0.76009737
 0.68214858 0.92755258]",0.00256803465837402,0.0005512625907919423,"[0.         0.20274974 0.18238759 0.17266485 0.90048199 0.84703053
 0.         0.8141339  1.         0.70449236 0.91119378 0.44350592
 0.81397664 0.65709851]","[0.         0.58729829 0.28322508 0.65115424 0.53878922 0.68083273
 0.36655778 0.50800101 1.         0.13974066 0.28028405 0.63431432
 0.31423603 0.51696502]",0.00256803465837402,0.00021105814527598362
antonpup_Aurora,11,"[0.25489282 0.3853159  0.29762916 0.52719824 0.50186251 0.56839972
 0.20151975 0.5241378  0.48967012 0.5427374  0.48197547 0.45987601
 0.85378674 0.46177828]","[0.30999951 0.25690347 0.46120558 0.53609055 0.31300568 0.71060025
 0.66343228 0.42920467 1.         0.11797739 0.60114723 1.
 0.32062113 0.96666187]",0.001734991313774414,0.00011272709436855378,"[0.         0.60991495 0.11848325 0.27251883 0.9121794  0.84180767
 0.30730651 0.48790921 0.17160661 0.96376733 1.         0.86002328
 0.34029072 1.        ]","[0.         0.         0.11901043 0.47135268 0.73053432 0.79329892
 0.40632399 0.36081756 0.33776402 0.         0.18374416 0.59417103
 0.26536355 1.        ]",0.0011087433954923682,7.188773935612396e-05
antonpup_Aurora,12,"[0.66991862 0.86857535 0.09193771 0.0883969  0.86380876 0.73607465
 0.43430965 0.29388787 0.95842683 0.42996105 0.28431037 0.15872983
 0.17526024 0.44861787]","[0.00634824 0.46443896 0.62632338 0.10187945 0.41293969 0.55310737
 0.31351937 0.05640046 0.72423085 0.48532505 0.99907517 0.5291122
 0.84071235 0.37268541]",0.0011053093162447607,0.00013288231012101193,"[0.05600187 0.44137744 0.058051   0.93775363 0.13596537 0.14829389
 0.1965653  0.3241968  0.5817119  0.55020195 0.74788344 0.82124613
 0.48722907 0.33196125]","[0.01886691 0.52649668 0.16394837 0.3028707  0.88920291 0.49547461
 0.24680373 0.78433963 0.56379844 0.26264581 0.66123589 0.38599879
 0.5211603  0.58105292]",0.00037863824466134765,2.107895094618739e-05
antonpup_Aurora,13,"[0.         0.86548717 0.07757543 0.00575574 0.32277605 0.
 0.85573036 0.         0.26229225 0.36612238 0.95708533 0.34314417
 0.85417911 0.58791293]","[0.02648659 0.36811073 0.11176483 0.4625616  0.41318266 0.9689852
 0.69667203 0.35667039 0.14979455 0.6518531  0.93061753 0.47773991
 0.6573189  0.32527932]",2.32616504900531e-09,4.584785566700138e-10,"[0.14025186 0.25436283 0.93009151 0.40471729 0.50492629 0.81815284
 0.19679612 0.87638317 0.68408684 0.25791732 0.3537639  0.23052712
 0.70825766 0.82131648]","[0.17063563 0.19971476 0.83433233 0.82190726 0.62893719 0.57646963
 0.84752135 0.85652659 0.5690616  0.73980011 0.67375831 0.93743163
 0.75474705 0.97960851]",2.32616504900531e-09,4.584785566700138e-10
antonpup_Aurora,14,"[0.29474638 0.36589555 0.58366533 0.99090951 0.83455047 0.78538086
 0.73441633 0.83957428 0.07671322 0.67553445 0.11156908 0.68365351
 0.17852288 0.17916564]","[0.22636866 0.41440073 0.48738587 0.78462333 0.69270716 0.61639273
 0.5743058  0.87629596 0.74595645 0.96879223 0.16047427 0.39125634
 0.97225549 0.15282633]",0.0,0.0,"[0.84871795 0.17623238 0.39289151 0.84227347 0.09235749 0.02345287
 0.71237888 0.54460866 0.66820154 0.12629626 0.92460906 0.16652109
 0.75174629 0.02605803]","[1.         0.85943488 0.74378068 0.17123662 0.06386985 0.22697507
 0.99146939 0.45398395 0.33693024 0.01976152 0.71827314 0.99248723
 0.19924306 0.78722862]",0.0,0.0
architecture-building-systems_revitpythonshell,1,"[0.48600033 0.79468333 0.16277301 0.76391171 0.46939268 0.35257896
 0.30015038 0.30628499 0.79693396 0.75250729 0.64625791 0.74968499
 0.99806116 0.59253803]","[0.50931501 0.53651304 0.4264239  0.27190379 0.62826735 0.06219399
 0.03250257 0.87376981 0.66305179 0.34488279 0.39872639 0.56267236
 0.98471995 0.59240309]",0.2804929067329344,0.2831496222243423,"[0.85424193 0.75580675 0.3827808  0.04148895 0.63455322 0.66475368
 0.16361277 0.02123844 0.658923   0.23575338 0.67040433 0.18551628
 0.99745857 0.88463225]","[0.         1.         0.34005183 0.1375359  0.22991811 0.84489935
 0.7217766  0.447888   0.56805901 0.26115574 0.04112812 0.85569361
 0.9492551  0.55898413]",0.2804929067329344,0.2831496222243423
architecture-building-systems_revitpythonshell,2,"[0.96108922 0.61785478 0.24991669 0.28770979 0.60760681 0.51319964
 0.71529231 0.57212353 0.35390451 0.39844991 0.94459173 0.9928448
 0.99730756 0.32145523]","[0.6786242  0.37357018 0.1806341  0.4988169  0.29465884 0.63507789
 0.42464189 0.24160734 0.0964425  0.75601382 0.31256603 0.9856108
 0.81496388 0.71658644]",0.15000941181973437,0.16674733691297858,"[0.55739314 0.1323308  0.62287557 0.65101672 0.4548933  1.
 0.33914144 0.28836864 0.59405885 0.50079084 0.21541602 0.99197849
 0.99706009 0.93090545]","[0.85968483 0.5957807  0.01913361 0.45728793 0.71519575 0.92913569
 0.83132046 0.27427495 0.30375497 0.         0.04011429 0.53518325
 0.88749758 0.13321965]",0.12482576953743976,0.11698437848317611
architecture-building-systems_revitpythonshell,3,"[0.30803959 0.10799898 0.20053472 0.63988989 0.47985995 0.78516036
 0.70476262 0.06133535 0.44070342 0.64550474 0.55911025 0.71203837
 0.72670052 0.67768669]","[0.69329391 0.05135801 0.70946777 0.21402128 0.25651116 0.43245793
 0.03485587 0.75273888 0.85577454 0.782091   0.73225958 0.82012506
 0.98613737 0.73340208]",0.0614104358780232,0.1014824317089911,"[0.65256064 0.60905166 0.11486951 0.27992183 0.42408709 0.81830822
 0.3176852  0.05190872 0.3710271  0.57817372 0.64026649 0.83079793
 0.76325352 0.32872127]","[0.27723891 0.5632825  0.41616825 0.72692469 0.04723347 1.
 0.63915361 0.37274718 0.25781235 0.38976754 0.25872092 1.
 1.         0.        ]",0.0614104358780232,0.06200421920155993
architecture-building-systems_revitpythonshell,4,"[0.62674091 0.67357436 0.62071861 0.26680394 0.87797307 0.29189372
 0.57058244 0.27877694 0.2211058  0.13068646 0.64157304 0.67507661
 0.86369633 0.72303593]","[0.496403   0.61575185 0.1446904  0.48395971 0.52680493 0.79728511
 0.60273    0.63462488 0.52103575 0.19006897 0.29304135 0.8988407
 0.78140603 0.77735373]",0.054344237626509195,0.031180602008346967,"[0.14001071 0.03689372 0.35000934 0.         0.78428593 0.83822291
 0.15526167 0.14920284 0.08428915 0.04037486 0.09614017 0.9701812
 0.54630019 0.06091   ]","[0.55778829 0.84987545 0.20745347 0.41923341 1.         0.94345005
 0.30441253 0.64338226 0.89856665 0.34058993 0.2931043  0.89870071
 0.91659123 0.        ]",0.030371536677432174,0.02866534599063211
architecture-building-systems_revitpythonshell,5,"[0.1211242  0.25313033 0.10416929 0.96888705 0.90724265 0.94090367
 0.30167565 0.23248283 0.36254271 0.37963873 0.16138394 0.51220412
 0.78465819 0.43448757]","[0.40836497 0.28663676 0.80940731 0.04842734 0.72027112 0.28618442
 0.61371821 0.62187202 0.83094833 0.29720551 0.20277569 0.95024071
 0.66551202 0.17761669]",0.02718535505943862,0.05201033514598952,"[0.64845388 0.16490786 0.30595732 0.24777845 0.74624253 1.
 0.15815529 0.26698813 0.68032759 0.51086029 0.21399226 0.69115377
 0.7156099  0.05483278]","[0.24195069 0.40149203 0.         0.40236261 0.46926464 0.41642942
 0.         0.         0.86339571 0.         0.33378807 0.47261316
 1.         0.13098863]",0.01904371245489485,0.010631959819457306
